folio,from_civic_number,street_name,property_postal_code,neighbourhood_code,legal_type,year_built,current_land_value,current_improvement_value,tax_assessment_year
042691050000,,COLLINGWOOD ST,V6S 2A2,003,LAND,2016,2414000.0,1231000.0,2021
042691050000,,COLLINGWOOD ST,V6S 2A2,003,LAND,2016,2687000.0,1470000.0,2022
042691050000,,COLLINGWOOD ST,V6S 2A2,003,LAND,2016,2237000.0,1233000.0,2020
042691200000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,2589000.0,519000.0,2020
042691200000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,3206000.0,561000.0,2022
042691200000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,3247000.0,575000.0,2024
042691200000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,2778000.0,517000.0,2021
042691200000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,3139000.0,587000.0,2023
042691200000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,3289000.0,573000.0,2025
042691400000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,3257000.0,453000.0,2025
042691400000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,3215000.0,456000.0,2024
042691400000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,3108000.0,470000.0,2023
042691400000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,2759000.0,417000.0,2021
042691400000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,2571000.0,422000.0,2020
042691400000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1987,3176000.0,445000.0,2022
042691500000,,COLLINGWOOD ST,V6S 2A1,003,LAND,2018,3215000.0,1577000.0,2024
042691500000,,COLLINGWOOD ST,V6S 2A1,003,LAND,2018,3176000.0,1466000.0,2022
042691500000,,COLLINGWOOD ST,V6S 2A1,003,LAND,2018,3108000.0,1495000.0,2023
042691500000,,COLLINGWOOD ST,V6S 2A1,003,LAND,2018,2759000.0,1381000.0,2021
042691500000,,COLLINGWOOD ST,V6S 2A1,003,LAND,2018,2571000.0,989000.0,2020
042691500000,,COLLINGWOOD ST,V6S 2A1,003,LAND,2018,3257000.0,1640000.0,2025
042691550000,,COLLINGWOOD ST,V6S 2A2,003,LAND,1930,,,
042691550000,,COLLINGWOOD ST,V6S 2A2,003,LAND,1930,,,
042691550000,,COLLINGWOOD ST,V6S 2A2,003,LAND,1930,,,
042691550000,,COLLINGWOOD ST,V6S 2A2,003,LAND,1930,,,
042691550000,,COLLINGWOOD ST,V6S 2A2,003,LAND,1930,,,
042691550000,,COLLINGWOOD ST,V6S 2A2,003,LAND,1930,,,
042691550001,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,407000.0,194000.0,2021
042691550001,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,622404.0,216000.0,2023
042691550001,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,624000.0,193000.0,2025
042691550001,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,420000.0,190000.0,2020
042691550001,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,550000.0,262000.0,2022
042691550001,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,699000.0,216000.0,2024
042691550002,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1742000.0,355000.0,2024
042691550002,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1343000.0,332000.0,2021
042691550002,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1359000.0,326000.0,2020
042691550002,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1659000.0,338000.0,2025
042691550002,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1570000.0,388000.0,2022
042691550002,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1831000.0,374000.0,2023
042691550003,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1665000.0,338000.0,2024
042691550003,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1512000.0,373000.0,2022
042691550003,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1765000.0,359000.0,2023
042691550003,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1291000.0,319000.0,2021
042691550003,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1307000.0,313000.0,2020
042691550003,,COLLINGWOOD ST,V6S 2A2,003,STRATA,2016,1575000.0,320000.0,2025
042691700000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1993,2459000.0,500000.0,2020
042691700000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1993,3069000.0,909000.0,2024
042691700000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1993,3032000.0,513000.0,2022
042691700000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1993,2639000.0,618000.0,2021
042691700000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1993,2967000.0,920000.0,2023
042691700000,,COLLINGWOOD ST,V6S 2A1,003,LAND,1993,3109000.0,903000.0,2025
042706570000,,COLLINGWOOD ST,V6S 2A7,003,LAND,1949,2218000.0,38900.0,2025
042706570000,,COLLINGWOOD ST,V6S 2A7,003,LAND,1949,1826000.0,38400.0,2020
042706570000,,COLLINGWOOD ST,V6S 2A7,003,LAND,1949,2117000.0,40800.0,2023
042706570000,,COLLINGWOOD ST,V6S 2A7,003,LAND,1949,2144000.0,41200.0,2022
042706570000,,COLLINGWOOD ST,V6S 2A7,003,LAND,1949,2190000.0,41200.0,2024
042706570000,,COLLINGWOOD ST,V6S 2A7,003,LAND,1949,1962000.0,35500.0,2021
042714080000,,27TH AVE W,V6S 2A9,003,LAND,1920,2215000.0,56300.0,2020
042714080000,,27TH AVE W,V6S 2A9,003,LAND,1920,2863000.0,56600.0,2022
042714080000,,27TH AVE W,V6S 2A9,003,LAND,1920,2967000.0,47100.0,2025
042714080000,,27TH AVE W,V6S 2A9,003,LAND,1920,2431000.0,53600.0,2021
042714080000,,27TH AVE W,V6S 2A9,003,LAND,1920,2939000.0,52400.0,2024
042714080000,,27TH AVE W,V6S 2A9,003,LAND,1920,2842000.0,54200.0,2023
042714200000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1920,2312000.0,32600.0,2025
042714200000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1920,2230000.0,34300.0,2022
042714200000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1920,2290000.0,34700.0,2024
042714200000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1920,1700000.0,31200.0,2020
042714200000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1920,1881000.0,31200.0,2021
042714200000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1920,2214000.0,34300.0,2023
042714320000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1938,1700000.0,14100.0,2020
042714320000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1938,1881000.0,14100.0,2021
042714320000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1938,2214000.0,16600.0,2023
042714320000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1938,2312000.0,22300.0,2025
042714320000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1938,2230000.0,16600.0,2022
042714320000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1938,2290000.0,16600.0,2024
042714440000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1926,2096000.0,69600.0,2022
042714440000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1926,2152000.0,65500.0,2024
042714440000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1926,1768000.0,65900.0,2021
042714440000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1926,1598000.0,35400.0,2020
042714440000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1926,2196000.0,59000.0,2025
042714440000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1926,2081000.0,67800.0,2023
042714560000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1939,1881000.0,26300.0,2021
042714560000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1939,2230000.0,29700.0,2022
042714560000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1939,1700000.0,27600.0,2020
042714560000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1939,2312000.0,35500.0,2025
042714560000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1939,2290000.0,27300.0,2024
042714560000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1939,2214000.0,28600.0,2023
042714680000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1922,1881000.0,146000.0,2021
042714680000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1922,1700000.0,147000.0,2020
042714680000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1922,2230000.0,160000.0,2022
042714680000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1922,2290000.0,156000.0,2024
042714680000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1922,2214000.0,157000.0,2023
042714680000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1922,2312000.0,143000.0,2025
042714800000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1927,1881000.0,64800.0,2021
042714800000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1927,2214000.0,68200.0,2023
042714800000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1927,1700000.0,68200.0,2020
042714800000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1927,2230000.0,70100.0,2022
042714800000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1927,2290000.0,63300.0,2024
042714800000,,COLLINGWOOD ST,V6S 2A9,003,LAND,1927,2312000.0,57600.0,2025
042714960000,,28TH AVE W,V6S 1R8,003,LAND,1927,2290000.0,109000.0,2024
042714960000,,28TH AVE W,V6S 1R8,003,LAND,1927,1881000.0,116000.0,2021
042714960000,,28TH AVE W,V6S 1R8,003,LAND,1927,1700000.0,122000.0,2020
042714960000,,28TH AVE W,V6S 1R8,003,LAND,1927,2312000.0,98700.0,2025
042714960000,,28TH AVE W,V6S 1R8,003,LAND,1927,2230000.0,125000.0,2022
042714960000,,28TH AVE W,V6S 1R8,003,LAND,1927,2214000.0,119000.0,2023
042717060000,,28TH AVE W,V6S 1R9,003,LAND,1936,1700000.0,34200.0,2020
042717060000,,28TH AVE W,V6S 1R9,003,LAND,1936,2290000.0,38100.0,2024
042717060000,,28TH AVE W,V6S 1R9,003,LAND,1936,1881000.0,31600.0,2021
042717060000,,28TH AVE W,V6S 1R9,003,LAND,1936,2214000.0,37700.0,2023
042717060000,,28TH AVE W,V6S 1R9,003,LAND,1936,2230000.0,36700.0,2022
042717060000,,28TH AVE W,V6S 1R9,003,LAND,1936,2312000.0,35900.0,2025
042717260000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1994,2214000.0,581000.0,2023
042717260000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1994,2312000.0,624000.0,2025
042717260000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1994,2290000.0,606000.0,2024
042717260000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1994,1881000.0,575000.0,2021
042717260000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1994,2230000.0,597000.0,2022
042717260000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1994,1700000.0,449000.0,2020
042717380000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,2290000.0,50400.0,2024
042717380000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,1881000.0,51300.0,2021
042717380000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,1700000.0,53400.0,2020
042717380000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,2214000.0,52700.0,2023
042717380000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,2312000.0,57100.0,2025
042717380000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,2230000.0,53900.0,2022
042717500000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,1700000.0,32400.0,2020
042717500000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,2312000.0,33900.0,2025
042717500000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,2230000.0,35500.0,2022
042717500000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,2290000.0,35900.0,2024
042717500000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,1881000.0,32400.0,2021
042717500000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1924,2214000.0,35500.0,2023
042717620000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1938,1768000.0,37400.0,2021
042717620000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1938,2081000.0,38500.0,2023
042717620000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1938,1598000.0,39000.0,2020
042717620000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1938,2196000.0,35100.0,2025
042717620000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1938,2152000.0,37900.0,2024
042717620000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1938,2096000.0,40100.0,2022
042717740000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1940,1700000.0,30900.0,2020
042717740000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1940,2290000.0,33400.0,2024
042717740000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1940,1881000.0,28500.0,2021
042717740000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1940,2230000.0,33200.0,2022
042717740000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1940,2312000.0,31500.0,2025
042717740000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1940,2214000.0,33100.0,2023
042717860000,,COLLINGWOOD ST,V6S 2B1,003,LAND,2011,2312000.0,797000.0,2025
042717860000,,COLLINGWOOD ST,V6S 2B1,003,LAND,2011,2214000.0,802000.0,2023
042717860000,,COLLINGWOOD ST,V6S 2B1,003,LAND,2011,2290000.0,793000.0,2024
042717860000,,COLLINGWOOD ST,V6S 2B1,003,LAND,2011,1881000.0,669000.0,2021
042717860000,,COLLINGWOOD ST,V6S 2B1,003,LAND,2011,2230000.0,728000.0,2022
042717860000,,COLLINGWOOD ST,V6S 2B1,003,LAND,2011,1700000.0,670000.0,2020
042717940000,,29TH AVE W,,003,LAND,1927,2790600.0,451000.0,2025
042717940000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1927,2202000.0,21700.0,2020
042717940000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1927,2848000.0,24100.0,2022
042717940000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1927,2417000.0,20700.0,2021
042717940000,,COLLINGWOOD ST,V6S 2B1,003,LAND,1927,2822000.0,23300.0,2023
042717940000,,29TH AVE W,,003,LAND,1927,2919000.0,22600.0,2024
042725030000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1938,2505000.0,259000.0,2025
042725030000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1938,2481000.0,282000.0,2024
042725030000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1938,1836000.0,74300.0,2020
042725030000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1938,2416000.0,300000.0,2022
042725030000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1938,2399000.0,302000.0,2023
042725030000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1938,2025000.0,273000.0,2021
042725080000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,3043000.0,143000.0,2025
042725080000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,2476000.0,198000.0,2021
042725080000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,2265000.0,205000.0,2020
042725080000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,2946000.0,180000.0,2022
042725080000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,2914000.0,174000.0,2023
042725080000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,3014000.0,159000.0,2024
042725190000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2014,2416000.0,1171000.0,2022
042725190000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2014,2025000.0,1115000.0,2021
042725190000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2014,2481000.0,1252000.0,2024
042725190000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2014,2399000.0,1188000.0,2023
042725190000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2014,2505000.0,1302000.0,2025
042725190000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2014,1836000.0,1116000.0,2020
042725260000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2771000.0,258000.0,2023
042725260000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2893000.0,217000.0,2025
042725260000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2357000.0,286000.0,2021
042725260000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2157000.0,298000.0,2020
042725260000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2866000.0,238000.0,2024
042725260000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2805000.0,261000.0,2022
042725310000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1920,1836000.0,94300.0,2020
042725310000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1920,2481000.0,92800.0,2024
042725310000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1920,2399000.0,95000.0,2023
042725310000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1920,2025000.0,92100.0,2021
042725310000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1920,2416000.0,98200.0,2022
042725310000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1920,2505000.0,84200.0,2025
042725420000,,COLLINGWOOD ST,V6S 2B4,003,LAND,2014,2101000.0,1882000.0,2020
042725420000,,COLLINGWOOD ST,V6S 2B4,003,LAND,2014,2809000.0,2130000.0,2025
042725420000,,COLLINGWOOD ST,V6S 2B4,003,LAND,2014,2691000.0,2075000.0,2023
042725420000,,COLLINGWOOD ST,V6S 2B4,003,LAND,2014,2296000.0,1879000.0,2021
042725420000,,COLLINGWOOD ST,V6S 2B4,003,LAND,2014,2783000.0,2053000.0,2024
042725420000,,COLLINGWOOD ST,V6S 2B4,003,LAND,2014,2733000.0,2068000.0,2022
042725430000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1937,2416000.0,152000.0,2022
042725430000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1937,2505000.0,119000.0,2025
042725430000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1937,1836000.0,69700.0,2020
042725430000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1937,2025000.0,66300.0,2021
042725430000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1937,2481000.0,132000.0,2024
042725430000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1937,2399000.0,144000.0,2023
042725550000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2379000.0,70200.0,2025
042725550000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2255000.0,85700.0,2023
042725550000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,1903000.0,85200.0,2021
042725550000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2332000.0,78300.0,2024
042725550000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,1726000.0,89500.0,2020
042725550000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2271000.0,90500.0,2022
042725670000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2025000.0,27400.0,2021
042725670000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2416000.0,29300.0,2022
042725670000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,1836000.0,28900.0,2020
042725670000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2399000.0,29200.0,2023
042725670000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2481000.0,28400.0,2024
042725670000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2505000.0,32800.0,2025
042725680000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2824000.0,148000.0,2024
042725680000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2127000.0,145000.0,2020
042725680000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2731000.0,154000.0,2023
042725680000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2324000.0,136000.0,2021
042725680000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2851000.0,138000.0,2025
042725680000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1936,2770000.0,156000.0,2022
042725790000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2505000.0,315000.0,2025
042725790000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,1836000.0,117000.0,2020
042725790000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2416000.0,103000.0,2022
042725790000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2481000.0,343000.0,2024
042725790000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2025000.0,111000.0,2021
042725790000,,COLLINGWOOD ST,V6S 2B3,003,LAND,1929,2399000.0,371000.0,2023
042725800000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,2824000.0,215000.0,2024
042725800000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,2851000.0,198000.0,2025
042725800000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,2770000.0,213000.0,2022
042725800000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,2324000.0,194000.0,2021
042725800000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,2127000.0,195000.0,2020
042725800000,,COLLINGWOOD ST,V6S 2B4,003,LAND,1937,2731000.0,217000.0,2023
042725890000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2006,1602000.0,592000.0,2020
042725890000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2006,2130000.0,664000.0,2024
042725890000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2006,2080000.0,635000.0,2022
042725890000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2006,1726000.0,591000.0,2021
042725890000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2006,2150000.0,659000.0,2025
042725890000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2006,2059000.0,672000.0,2023
042725930000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2005,2059000.0,696000.0,2023
042725930000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2005,2130000.0,680000.0,2024
042725930000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2005,2080000.0,647000.0,2022
042725930000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2005,1726000.0,595000.0,2021
042725930000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2005,2150000.0,682000.0,2025
042725930000,,COLLINGWOOD ST,V6S 2B3,003,LAND,2005,1602000.0,604000.0,2020
042725940000,,32ND AVE W,V6S 1Y8,003,LAND,1939,3059000.0,88900.0,2025
042725940000,,32ND AVE W,V6S 1Y8,003,LAND,1939,2964000.0,98800.0,2022
042725940000,,32ND AVE W,V6S 1Y8,003,LAND,1939,2929000.0,98800.0,2023
042725940000,,32ND AVE W,V6S 1Y8,003,LAND,1939,2493000.0,103000.0,2021
042725940000,,32ND AVE W,V6S 1Y8,003,LAND,1939,2276000.0,106000.0,2020
042725940000,,32ND AVE W,V6S 1Y8,003,LAND,1939,3030000.0,94400.0,2024
042726070000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,2026000.0,318000.0,2021
042726070000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,2409000.0,291000.0,2022
042726070000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,2475000.0,260000.0,2024
042726070000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,2498000.0,236000.0,2025
042726070000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,1837000.0,325000.0,2020
042726070000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,2393000.0,281000.0,2023
042726080000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1940,3331000.0,119000.0,2024
042726080000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1940,3221000.0,123000.0,2023
042726080000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1940,2524000.0,114000.0,2020
042726080000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1940,3363000.0,113000.0,2025
042726080000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1940,2762000.0,112000.0,2021
042726080000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1940,3250000.0,122000.0,2022
042726190000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,2475000.0,77300.0,2024
042726190000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,2393000.0,83100.0,2023
042726190000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,2026000.0,79000.0,2021
042726190000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,1837000.0,83000.0,2020
042726190000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,2498000.0,70600.0,2025
042726190000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1937,2409000.0,85500.0,2022
042726300000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1937,2509000.0,409000.0,2021
042726300000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1937,2287000.0,420000.0,2020
042726300000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1937,2945000.0,363000.0,2023
042726300000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1937,2982000.0,379000.0,2022
042726300000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1937,3046000.0,334000.0,2024
042726300000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1937,3075000.0,302000.0,2025
042726310000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1931,2409000.0,44100.0,2022
042726310000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1931,2393000.0,43900.0,2023
042726310000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1931,2026000.0,37900.0,2021
042726310000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1931,2498000.0,40100.0,2025
042726310000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1931,1837000.0,41100.0,2020
042726310000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1931,2475000.0,44300.0,2024
042726430000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1938,2026000.0,70100.0,2021
042726430000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1938,1837000.0,73800.0,2020
042726430000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1938,2498000.0,62700.0,2025
042726430000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1938,2409000.0,75900.0,2022
042726430000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1938,2475000.0,68800.0,2024
042726430000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1938,2393000.0,74200.0,2023
042726500000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1939,2769000.0,275000.0,2022
042726500000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1939,2890000.0,225000.0,2025
042726500000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1939,2739000.0,266000.0,2023
042726500000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1939,2327000.0,299000.0,2021
042726500000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1939,2129000.0,311000.0,2020
042726500000,,COLLINGWOOD ST,V6S 2B6,003,LAND,1939,2833000.0,246000.0,2024
042726550000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1928,2265000.0,156000.0,2022
042726550000,,COLLINGWOOD ST,V6S 2B5,003,LAND,1928,1727000.0,152000.0,2020
